OriginalFeature0,OriginalFeature1,OriginalFeature2,OriginalFeature3,OriginalFeature4,OriginalFeature5,OriginalFeature6,OriginalFeature7,True1,True2,True3,True4,Pred1,Pred2,Pred3,Pred4
45.0,591.3554844,-19.35145609,-147.9318817,382.3773249,11.10569562,3640.60122,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,-19.35145609,-147.9318817,382.3773249,11.10569562,271.9835741,3912.584794,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,-147.9318817,382.3773249,11.10569562,271.9835741,109.6547353,4022.239529,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,382.3773249,11.10569562,271.9835741,109.6547353,-147.2562568,3874.983273,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,11.10569562,271.9835741,109.6547353,-147.2562568,362.9886309,4237.971904,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,271.9835741,109.6547353,-147.2562568,362.9886309,-10.537188,4227.434716,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,109.6547353,-147.2562568,362.9886309,-10.537188,312.487893,4539.922609,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,282.1897428,211.587565,241.0089505,278.6387549,113.7709839,2231.888697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,211.587565,241.0089505,278.6387549,113.7709839,-145.5721682,2086.316529,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,241.0089505,278.6387549,113.7709839,-145.5721682,371.3698879,2457.686417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,278.6387549,113.7709839,-145.5721682,371.3698879,-140.2192149,2317.467202,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,113.7709839,-145.5721682,371.3698879,-140.2192149,608.3584013,2925.825603,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,-145.5721682,371.3698879,-140.2192149,608.3584013,115.9094859,3041.735089,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,371.3698879,-140.2192149,608.3584013,115.9094859,-211.3980239,2830.337065,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,-140.2192149,608.3584013,115.9094859,-211.3980239,268.5795854,3098.91665,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,608.3584013,115.9094859,-211.3980239,268.5795854,95.84769241,3194.764343,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,115.9094859,-211.3980239,268.5795854,95.84769241,694.738947,3889.50329,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,-211.3980239,268.5795854,95.84769241,694.738947,164.6606536,4054.163944,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,268.5795854,95.84769241,694.738947,164.6606536,-263.3136724,3790.850271,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,95.84769241,694.738947,164.6606536,-263.3136724,137.6599279,3928.510199,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,694.738947,164.6606536,-263.3136724,137.6599279,608.1603937,4536.670593,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,164.6606536,-263.3136724,137.6599279,608.1603937,119.8496785,4656.520271,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,-263.3136724,137.6599279,608.1603937,119.8496785,-32.52556536,4623.994706,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,137.6599279,608.1603937,119.8496785,-32.52556536,-447.1708705,4176.823835,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,608.1603937,119.8496785,-32.52556536,-447.1708705,46.22626168,4223.050097,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,119.8496785,-32.52556536,-447.1708705,46.22626168,329.0290795,4552.079177,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,-32.52556536,-447.1708705,46.22626168,329.0290795,28.39928785,4580.478464,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,-447.1708705,46.22626168,329.0290795,28.39928785,178.7937144,4759.272179,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,46.22626168,329.0290795,28.39928785,178.7937144,-203.9482052,4555.323974,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,329.0290795,28.39928785,178.7937144,-203.9482052,95.85410564,4651.178079,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,28.39928785,178.7937144,-203.9482052,95.85410564,184.9605296,4836.138609,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,178.7937144,-203.9482052,95.85410564,184.9605296,-419.863079,4416.27553,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,-203.9482052,95.85410564,184.9605296,-419.863079,139.2454394,4555.520969,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,95.85410564,184.9605296,-419.863079,139.2454394,133.1664824,4688.687452,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,184.9605296,-419.863079,139.2454394,133.1664824,528.0035673,5216.691019,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,-419.863079,139.2454394,133.1664824,528.0035673,206.0639719,5422.754991,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,139.2454394,133.1664824,528.0035673,206.0639719,-126.8136568,5295.941334,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,133.1664824,528.0035673,206.0639719,-126.8136568,225.1400055,5521.08134,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,528.0035673,206.0639719,-126.8136568,225.1400055,18.58600982,5539.667349,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,206.0639719,-126.8136568,225.1400055,18.58600982,198.3837805,5738.05113,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,-126.8136568,225.1400055,18.58600982,198.3837805,140.6815946,5878.732724,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,225.1400055,18.58600982,198.3837805,140.6815946,-63.75483171,5814.977893,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,18.58600982,198.3837805,140.6815946,-63.75483171,123.1482915,5938.126184,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,198.3837805,140.6815946,-63.75483171,123.1482915,110.2340041,6048.360188,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,140.6815946,-63.75483171,123.1482915,110.2340041,-19.78592237,6028.574266,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,-63.75483171,123.1482915,110.2340041,-19.78592237,134.586849,6163.161115,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,123.1482915,110.2340041,-19.78592237,134.586849,26.59572865,6189.756844,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,110.2340041,-19.78592237,134.586849,26.59572865,237.9449233,6427.701767,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,-19.78592237,134.586849,26.59572865,237.9449233,365.2571692,6792.958936,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,134.586849,26.59572865,237.9449233,365.2571692,101.1205852,6894.079521,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,88.0,86.0,91.0,66.0,74.0,405.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,86.0,91.0,66.0,74.0,364.8488424,769.8488424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,91.0,66.0,74.0,364.8488424,253.4236681,1023.272511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,66.0,74.0,364.8488424,253.4236681,229.0871571,1252.359668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,74.0,364.8488424,253.4236681,229.0871571,-88.8015317,1163.558136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,364.8488424,253.4236681,229.0871571,-88.8015317,95.40116077,1258.959297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,253.4236681,229.0871571,-88.8015317,95.40116077,-82.26089093,1176.698406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,229.0871571,-88.8015317,95.40116077,-82.26089093,16.81796021,1193.516366,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,-88.8015317,95.40116077,-82.26089093,16.81796021,345.398487,1538.914853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,95.40116077,-82.26089093,16.81796021,345.398487,-8.478531664,1530.436321,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,-82.26089093,16.81796021,345.398487,-8.478531664,134.7741735,1665.210495,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,16.81796021,345.398487,-8.478531664,134.7741735,222.5903332,1887.800828,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,345.398487,-8.478531664,134.7741735,222.5903332,203.7481525,2091.54898,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,-8.478531664,134.7741735,222.5903332,203.7481525,37.5372167,2129.086197,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,134.7741735,222.5903332,203.7481525,37.5372167,-104.041873,2025.044324,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,222.5903332,203.7481525,37.5372167,-104.041873,37.14985936,2062.194183,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,203.7481525,37.5372167,-104.041873,37.14985936,255.4041819,2317.598365,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,37.5372167,-104.041873,37.14985936,255.4041819,-74.16470756,2243.433658,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,-104.041873,37.14985936,255.4041819,-74.16470756,199.087326,2442.520984,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,37.14985936,255.4041819,-74.16470756,199.087326,154.2667891,2596.787773,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,255.4041819,-74.16470756,199.087326,154.2667891,97.20662033,2693.994393,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,-74.16470756,199.087326,154.2667891,97.20662033,57.50536563,2751.499759,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,199.087326,154.2667891,97.20662033,57.50536563,-7.904527576,2743.595231,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,154.2667891,97.20662033,57.50536563,-7.904527576,147.7272637,2891.322495,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,97.20662033,57.50536563,-7.904527576,147.7272637,-162.9104044,2728.412091,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,57.50536563,-7.904527576,147.7272637,-162.9104044,6.690612471,2735.102703,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,-7.904527576,147.7272637,-162.9104044,6.690612471,15.68822308,2750.790926,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,147.7272637,-162.9104044,6.690612471,15.68822308,-260.3007779,2490.490148,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,-162.9104044,6.690612471,15.68822308,-260.3007779,-1.91691217,2488.573236,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,6.690612471,15.68822308,-260.3007779,-1.91691217,-408.2553053,2080.317931,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,15.68822308,-260.3007779,-1.91691217,-408.2553053,-168.9331517,1911.384779,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,-260.3007779,-1.91691217,-408.2553053,-168.9331517,-495.6382322,1415.746547,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,-1.91691217,-408.2553053,-168.9331517,-495.6382322,-26.51245153,1389.234095,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,-408.2553053,-168.9331517,-495.6382322,-26.51245153,63.67070265,1452.904798,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,-168.9331517,-495.6382322,-26.51245153,63.67070265,-589.6521638,863.2526341,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,-495.6382322,-26.51245153,63.67070265,-589.6521638,-273.5100243,589.7426099,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,-26.51245153,63.67070265,-589.6521638,-273.5100243,-128.9199265,460.8226834,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,63.67070265,-589.6521638,-273.5100243,-128.9199265,243.0664249,703.8891083,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,-589.6521638,-273.5100243,-128.9199265,243.0664249,-148.9126672,554.9764411,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,-273.5100243,-128.9199265,243.0664249,-148.9126672,-110.5146179,444.4618232,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,-128.9199265,243.0664249,-148.9126672,-110.5146179,-137.0318642,307.429959,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,243.0664249,-148.9126672,-110.5146179,-137.0318642,40.59984893,348.0298079,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,-148.9126672,-110.5146179,-137.0318642,40.59984893,400.4012969,748.4311048,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,-110.5146179,-137.0318642,40.59984893,400.4012969,-27.67364956,720.7574552,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,-137.0318642,40.59984893,400.4012969,-27.67364956,-230.2886347,490.4688205,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,40.59984893,400.4012969,-27.67364956,-230.2886347,219.1191085,709.587929,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,400.4012969,-27.67364956,-230.2886347,219.1191085,67.13781952,776.7257485,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,-27.67364956,-230.2886347,219.1191085,67.13781952,270.7785248,1047.504273,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,-230.2886347,219.1191085,67.13781952,270.7785248,296.5522024,1344.056476,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,219.1191085,67.13781952,270.7785248,296.5522024,-202.8894845,1141.166991,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,67.13781952,270.7785248,296.5522024,-202.8894845,212.8482784,1354.01527,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,270.7785248,296.5522024,-202.8894845,212.8482784,552.0609881,1906.076258,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,86.0,91.0,66.0,74.0,364.8488424,769.8488424,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,91.0,66.0,74.0,364.8488424,531.854725,1301.703567,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,66.0,74.0,364.8488424,531.854725,190.0330483,1491.736616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,74.0,364.8488424,531.854725,190.0330483,375.8744887,1867.611104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,364.8488424,531.854725,190.0330483,375.8744887,25.33787409,1892.948979,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,531.854725,190.0330483,375.8744887,25.33787409,4.718133551,1897.667112,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,190.0330483,375.8744887,25.33787409,4.718133551,234.9439391,2132.611051,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,375.8744887,25.33787409,4.718133551,234.9439391,141.0738237,2273.684875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,25.33787409,4.718133551,234.9439391,141.0738237,92.19981005,2365.884685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,4.718133551,234.9439391,141.0738237,92.19981005,-60.85487156,2305.029813,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,234.9439391,141.0738237,92.19981005,-60.85487156,424.2473675,2729.277181,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,141.0738237,92.19981005,-60.85487156,424.2473675,393.6303703,3122.907551,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,92.19981005,-60.85487156,424.2473675,393.6303703,322.8397779,3445.747329,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,-60.85487156,424.2473675,393.6303703,322.8397779,-233.408872,3212.338457,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,424.2473675,393.6303703,322.8397779,-233.408872,245.3169471,3457.655404,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,393.6303703,322.8397779,-233.408872,245.3169471,464.8412139,3922.496618,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,322.8397779,-233.408872,245.3169471,464.8412139,34.9070854,3957.403704,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,-233.408872,245.3169471,464.8412139,34.9070854,-109.9972304,3847.406473,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,245.3169471,464.8412139,34.9070854,-109.9972304,-171.2866875,3676.119786,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,464.8412139,34.9070854,-109.9972304,-171.2866875,-1.470170121,3674.649616,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,34.9070854,-109.9972304,-171.2866875,-1.470170121,383.7348837,4058.384499,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,-109.9972304,-171.2866875,-1.470170121,383.7348837,290.5382814,4348.922781,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,-171.2866875,-1.470170121,383.7348837,290.5382814,277.4163164,4626.339097,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,-1.470170121,383.7348837,290.5382814,277.4163164,229.04898,4855.388077,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,383.7348837,290.5382814,277.4163164,229.04898,-500.4239509,4354.964126,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,290.5382814,277.4163164,229.04898,-500.4239509,108.2741592,4463.238285,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,277.4163164,229.04898,-500.4239509,108.2741592,92.7142602,4555.952546,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,229.04898,-500.4239509,108.2741592,92.7142602,202.4647357,4758.417281,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,-500.4239509,108.2741592,92.7142602,202.4647357,323.4463099,5081.863591,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,108.2741592,92.7142602,202.4647357,323.4463099,-246.8772318,4834.986359,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,92.7142602,202.4647357,323.4463099,-246.8772318,-85.85155095,4749.134808,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,202.4647357,323.4463099,-246.8772318,-85.85155095,-120.8599192,4628.274889,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,323.4463099,-246.8772318,-85.85155095,-120.8599192,-176.998883,4451.276006,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,-246.8772318,-85.85155095,-120.8599192,-176.998883,89.51133577,4540.787342,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,-85.85155095,-120.8599192,-176.998883,89.51133577,-353.5589476,4187.228394,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,-120.8599192,-176.998883,89.51133577,-353.5589476,314.0121276,4501.240522,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,-176.998883,89.51133577,-353.5589476,314.0121276,124.3022718,4625.542794,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,89.51133577,-353.5589476,314.0121276,124.3022718,-244.1078078,4381.434986,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,-353.5589476,314.0121276,124.3022718,-244.1078078,147.1929166,4528.627903,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,314.0121276,124.3022718,-244.1078078,147.1929166,-280.9143647,4247.713538,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,124.3022718,-244.1078078,147.1929166,-280.9143647,103.3708541,4351.084392,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,-244.1078078,147.1929166,-280.9143647,103.3708541,241.1380415,4592.222433,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,147.1929166,-280.9143647,103.3708541,241.1380415,-48.5999615,4543.622472,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,-280.9143647,103.3708541,241.1380415,-48.5999615,-53.82641528,4489.796057,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,103.3708541,241.1380415,-48.5999615,-53.82641528,-51.62788352,4438.168173,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,241.1380415,-48.5999615,-53.82641528,-51.62788352,247.0557009,4685.223874,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,-48.5999615,-53.82641528,-51.62788352,247.0557009,87.48546061,4772.709335,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,-53.82641528,-51.62788352,247.0557009,87.48546061,318.6812178,5091.390552,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,-51.62788352,247.0557009,87.48546061,318.6812178,28.22436138,5119.614914,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,247.0557009,87.48546061,318.6812178,28.22436138,-105.1354033,5014.479511,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,87.48546061,318.6812178,28.22436138,-105.1354033,448.2095809,5462.689091,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,91.0,66.0,74.0,364.8488424,253.4236681,1023.272511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,66.0,74.0,364.8488424,253.4236681,292.4958339,1315.768344,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,74.0,364.8488424,253.4236681,292.4958339,94.71963068,1410.487975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,364.8488424,253.4236681,292.4958339,94.71963068,136.997617,1547.485592,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,253.4236681,292.4958339,94.71963068,136.997617,337.8672661,1885.352858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,292.4958339,94.71963068,136.997617,337.8672661,-24.66012832,1860.69273,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,94.71963068,136.997617,337.8672661,-24.66012832,230.4659368,2091.158667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,136.997617,337.8672661,-24.66012832,230.4659368,32.90027189,2124.058939,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,337.8672661,-24.66012832,230.4659368,32.90027189,71.17272108,2195.23166,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,-24.66012832,230.4659368,32.90027189,71.17272108,329.719119,2524.950779,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,230.4659368,32.90027189,71.17272108,329.719119,49.86411994,2574.814899,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,32.90027189,71.17272108,329.719119,49.86411994,475.4148928,3050.229791,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,71.17272108,329.719119,49.86411994,475.4148928,70.75808961,3120.987881,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,329.719119,49.86411994,475.4148928,70.75808961,-110.0186351,3010.969246,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,49.86411994,475.4148928,70.75808961,-110.0186351,281.9652953,3292.934541,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,475.4148928,70.75808961,-110.0186351,281.9652953,135.1331346,3428.067676,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,70.75808961,-110.0186351,281.9652953,135.1331346,248.6926602,3676.760336,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,-110.0186351,281.9652953,135.1331346,248.6926602,11.166286,3687.926622,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,281.9652953,135.1331346,248.6926602,11.166286,-76.05707715,3611.869545,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,135.1331346,248.6926602,11.166286,-76.05707715,401.9689361,4013.838481,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,248.6926602,11.166286,-76.05707715,401.9689361,262.4075315,4276.246012,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,11.166286,-76.05707715,401.9689361,262.4075315,76.59562582,4352.841638,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,-76.05707715,401.9689361,262.4075315,76.59562582,19.48331304,4372.324951,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,401.9689361,262.4075315,76.59562582,19.48331304,4.18324777,4376.508199,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,262.4075315,76.59562582,19.48331304,4.18324777,-58.7119028,4317.796296,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,76.59562582,19.48331304,4.18324777,-58.7119028,253.1133024,4570.909599,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,19.48331304,4.18324777,-58.7119028,253.1133024,-129.6817961,4441.227802,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
